epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_weighted_f1
1,0.4963455448755593,0.8006892379887449,0.35199210542751885,0.8579214938651806,0.6045515183284448,0.849753757538713
2,0.3522684184068755,0.8565248473961102,0.3876288999876342,0.847411643936061,0.611536952614585,0.8349813165398615
3,0.3026041320938858,0.8765665194092594,0.28514171839954977,0.8828518355575109,0.7455860080011223,0.880097467360804
4,0.27040459537334527,0.8894164085079341,0.2539841907512537,0.8974923009238891,0.7412647696326875,0.894615193789373
5,0.24931145857452508,0.8985512559651471,0.2414802889849379,0.9029916410030796,0.7776594321505139,0.9004312576188364
6,0.2289994152307296,0.9064946015801147,0.26280507706362477,0.8922618174707924,0.7736378597474001,0.8910719325318986
7,0.21157127868539977,0.9144746087902285,0.3101962474342105,0.8807254240602239,0.7052149346896197,0.8732754010400612
8,0.19216662025106981,0.9226562547736452,0.2480757880150855,0.9015007088038325,0.7685677831698986,0.8994003755862551
